,open_time,o,h,l,c,v,close_time
2021-12-22 18:45:00,1640191500000,48964.83000000,49000.00000000,48858.88000000,48998.00000000,172.86795000,1640192399999
2021-12-22 19:00:00,1640192400000,48998.00000000,49100.00000000,48863.44000000,48898.41000000,262.82653000,1640193299999
2021-12-22 19:15:00,1640193300000,48898.41000000,48978.79000000,48810.87000000,48848.00000000,189.63285000,1640194199999
2021-12-22 19:30:00,1640194200000,48848.00000000,48893.77000000,48713.50000000,48720.00000000,284.41665000,1640195099999
2021-12-22 19:45:00,1640195100000,48719.99000000,48787.67000000,48689.65000000,48702.07000000,222.99609000,1640195999999
2021-12-22 20:00:00,1640196000000,48702.07000000,48810.84000000,48659.99000000,48789.98000000,208.80474000,1640196899999
2021-12-22 20:15:00,1640196900000,48789.98000000,48846.42000000,48739.70000000,48829.77000000,142.55670000,1640197799999
2021-12-22 20:30:00,1640197800000,48829.77000000,48843.88000000,48565.28000000,48602.83000000,311.59122000,1640198699999
2021-12-22 20:45:00,1640198700000,48602.83000000,48727.28000000,48524.98000000,48576.02000000,223.60882000,1640199599999
2021-12-22 21:00:00,1640199600000,48576.02000000,48723.59000000,48506.01000000,48723.59000000,247.41984000,1640200499999
2021-12-22 21:15:00,1640200500000,48722.27000000,48780.00000000,48690.01000000,48742.99000000,170.66795000,1640201399999
2021-12-22 21:30:00,1640201400000,48743.00000000,48930.00000000,48742.99000000,48898.99000000,211.06748000,1640202299999
2021-12-22 21:45:00,1640202300000,48898.99000000,48950.00000000,48818.83000000,48931.99000000,170.32688000,1640203199999
2021-12-22 22:00:00,1640203200000,48931.99000000,48998.23000000,48860.47000000,48985.62000000,213.35716000,1640204099999
2021-12-22 22:15:00,1640204100000,48985.62000000,48990.73000000,48924.21000000,48924.22000000,178.73714000,1640204999999
2021-12-22 22:30:00,1640205000000,48924.21000000,48998.05000000,48912.44000000,48978.55000000,150.62689000,1640205899999
2021-12-22 22:45:00,1640205900000,48979.22000000,49144.99000000,48900.22000000,48974.34000000,767.26782000,1640206799999
2021-12-22 23:00:00,1640206800000,48974.33000000,48980.93000000,48836.72000000,48889.99000000,259.76799000,1640207699999
2021-12-22 23:15:00,1640207700000,48889.99000000,49003.11000000,48875.78000000,48984.32000000,182.63641000,1640208599999
2021-12-22 23:30:00,1640208600000,48984.32000000,49000.00000000,48901.84000000,48993.94000000,252.41766000,1640209499999
2021-12-22 23:45:00,1640209500000,48993.94000000,49139.97000000,48984.09000000,49048.84000000,199.64444000,1640210399999
2021-12-23 00:00:00,1640210400000,49048.83000000,49084.45000000,48860.02000000,48899.74000000,228.04419000,1640211299999
2021-12-23 00:15:00,1640211300000,48899.74000000,48949.95000000,48788.49000000,48891.13000000,173.40046000,1640212199999
2021-12-23 00:30:00,1640212200000,48891.14000000,48942.00000000,48859.75000000,48877.59000000,103.58045000,1640213099999
2021-12-23 00:45:00,1640213100000,48877.58000000,49073.90000000,48870.99000000,48977.21000000,205.44779000,1640213999999
2021-12-23 01:00:00,1640214000000,48977.21000000,48995.89000000,48709.42000000,48752.99000000,323.17121000,1640214899999
2021-12-23 01:15:00,1640214900000,48752.99000000,48808.11000000,48564.05000000,48787.53000000,396.81825000,1640215799999
2021-12-23 01:30:00,1640215800000,48787.52000000,48793.75000000,48555.00000000,48555.76000000,279.23884000,1640216699999
2021-12-23 01:45:00,1640216700000,48555.77000000,48680.91000000,48555.76000000,48588.16000000,186.99699000,1640217599999
2021-12-23 02:00:00,1640217600000,48588.17000000,48673.13000000,48288.00000000,48399.15000000,614.12503000,1640218499999
2021-12-23 02:15:00,1640218500000,48399.15000000,48448.50000000,48126.97000000,48223.48000000,719.13989000,1640219399999
2021-12-23 02:30:00,1640219400000,48223.48000000,48341.56000000,47920.42000000,48300.55000000,746.56863000,1640220299999
2021-12-23 02:45:00,1640220300000,48300.55000000,48361.08000000,48213.13000000,48290.00000000,249.84333000,1640221199999
2021-12-23 03:00:00,1640221200000,48289.99000000,48386.54000000,48200.00000000,48250.00000000,251.59866000,1640222099999
2021-12-23 03:15:00,1640222100000,48250.00000000,48318.63000000,48069.51000000,48307.40000000,219.12822000,1640222999999
2021-12-23 03:30:00,1640223000000,48307.40000000,48385.61000000,48296.99000000,48367.65000000,212.24463000,1640223899999
2021-12-23 03:45:00,1640223900000,48367.65000000,48490.22000000,48364.95000000,48469.14000000,245.00369000,1640224799999
2021-12-23 04:00:00,1640224800000,48469.13000000,48666.66000000,48361.30000000,48612.04000000,432.90087000,1640225699999
2021-12-23 04:15:00,1640225700000,48612.03000000,48731.71000000,48555.55000000,48632.31000000,365.25056000,1640226599999
2021-12-23 04:30:00,1640226600000,48632.32000000,48716.47000000,48583.57000000,48586.84000000,219.79896000,1640227499999
2021-12-23 04:45:00,1640227500000,48586.85000000,48586.85000000,48321.09000000,48355.40000000,292.58778000,1640228399999
2021-12-23 05:00:00,1640228400000,48355.39000000,48432.22000000,48251.82000000,48251.84000000,253.35879000,1640229299999
2021-12-23 05:15:00,1640229300000,48251.84000000,48358.95000000,48208.25000000,48354.11000000,182.84407000,1640230199999
2021-12-23 05:30:00,1640230200000,48354.11000000,48436.09000000,48330.32000000,48391.03000000,137.05189000,1640231099999
2021-12-23 05:45:00,1640231100000,48391.04000000,48555.00000000,48391.03000000,48524.11000000,222.69346000,1640231999999
2021-12-23 06:00:00,1640232000000,48524.11000000,48560.41000000,48451.98000000,48475.05000000,148.66383000,1640232899999
2021-12-23 06:15:00,1640232900000,48471.09000000,48584.71000000,48455.89000000,48546.45000000,171.49293000,1640233799999
2021-12-23 06:30:00,1640233800000,48546.44000000,48557.00000000,48503.00000000,48530.00000000,104.72859000,1640234699999
2021-12-23 06:45:00,1640234700000,48530.00000000,48535.70000000,48295.51000000,48362.41000000,191.25995000,1640235599999
2021-12-23 07:00:00,1640235600000,48362.41000000,48567.10000000,48359.42000000,48538.03000000,152.88062000,1640236499999
2021-12-23 07:15:00,1640236500000,48538.03000000,48559.99000000,48400.47000000,48437.17000000,184.43129000,1640237399999
2021-12-23 07:30:00,1640237400000,48437.16000000,48503.82000000,48252.27000000,48272.22000000,173.27786000,1640238299999
2021-12-23 07:45:00,1640238300000,48272.21000000,48399.00000000,48200.00000000,48384.52000000,256.71736000,1640239199999
2021-12-23 08:00:00,1640239200000,48384.53000000,48433.07000000,48302.50000000,48425.31000000,218.22202000,1640240099999
2021-12-23 08:15:00,1640240100000,48425.31000000,48467.53000000,48374.49000000,48438.63000000,211.15719000,1640240999999
2021-12-23 08:30:00,1640241000000,48438.62000000,48480.39000000,48281.13000000,48303.11000000,160.72387000,1640241899999
2021-12-23 08:45:00,1640241900000,48303.11000000,48499.55000000,48265.71000000,48468.92000000,243.96947000,1640242799999
2021-12-23 09:00:00,1640242800000,48468.93000000,48500.00000000,48427.43000000,48433.27000000,205.77714000,1640243699999
2021-12-23 09:15:00,1640243700000,48433.27000000,48484.44000000,48384.06000000,48464.11000000,132.01122000,1640244599999
2021-12-23 09:30:00,1640244600000,48464.11000000,48464.11000000,48241.23000000,48306.96000000,198.78496000,1640245499999
2021-12-23 09:45:00,1640245500000,48306.96000000,48317.52000000,48031.45000000,48129.60000000,612.13529000,1640246399999
2021-12-23 10:00:00,1640246400000,48129.61000000,48261.62000000,48060.00000000,48245.22000000,391.47412000,1640247299999
2021-12-23 10:15:00,1640247300000,48245.23000000,48296.07000000,48130.10000000,48229.34000000,169.11098000,1640248199999
2021-12-23 10:30:00,1640248200000,48229.34000000,48332.01000000,48219.79000000,48289.75000000,247.62095000,1640249099999
2021-12-23 10:45:00,1640249100000,48289.74000000,48363.00000000,48246.34000000,48339.90000000,190.58526000,1640249999999
2021-12-23 11:00:00,1640250000000,48339.91000000,48385.00000000,48259.16000000,48303.95000000,191.78867000,1640250899999
2021-12-23 11:15:00,1640250900000,48306.80000000,48334.19000000,48213.10000000,48281.42000000,194.30454000,1640251799999
2021-12-23 11:30:00,1640251800000,48280.19000000,48350.00000000,48149.00000000,48346.49000000,240.89173000,1640252699999
2021-12-23 11:45:00,1640252700000,48346.49000000,48424.97000000,48217.53000000,48376.94000000,254.72252000,1640253599999
2021-12-23 12:00:00,1640253600000,48376.94000000,48417.70000000,48243.00000000,48252.81000000,214.58310000,1640254499999
2021-12-23 12:15:00,1640254500000,48252.82000000,48346.12000000,48211.62000000,48343.84000000,170.80882000,1640255399999
2021-12-23 12:30:00,1640255400000,48343.85000000,48349.00000000,48250.00000000,48316.55000000,159.08529000,1640256299999
2021-12-23 12:45:00,1640256300000,48316.54000000,48450.00000000,48316.00000000,48434.53000000,262.58968000,1640257199999
2021-12-23 13:00:00,1640257200000,48434.53000000,48541.86000000,48407.59000000,48460.20000000,436.10766000,1640258099999
2021-12-23 13:15:00,1640258100000,48460.21000000,48469.72000000,48331.05000000,48344.48000000,235.53549000,1640258999999
2021-12-23 13:30:00,1640259000000,48344.49000000,48344.49000000,48227.98000000,48260.39000000,273.18092000,1640259899999
2021-12-23 13:45:00,1640259900000,48260.38000000,48448.28000000,48255.52000000,48354.77000000,240.58067000,1640260799999
2021-12-23 14:00:00,1640260800000,48354.76000000,48500.00000000,48354.76000000,48448.00000000,259.27414000,1640261699999
2021-12-23 14:15:00,1640261700000,48448.01000000,48487.55000000,48323.98000000,48483.43000000,182.37138000,1640262599999
2021-12-23 14:30:00,1640262600000,48483.42000000,48709.55000000,48435.45000000,48672.03000000,435.37718000,1640263499999
2021-12-23 14:45:00,1640263500000,48672.03000000,48838.63000000,48585.66000000,48616.93000000,372.90012000,1640264399999
2021-12-23 15:00:00,1640264400000,48616.94000000,48859.61000000,48615.12000000,48685.35000000,415.62181000,1640265299999
2021-12-23 15:15:00,1640265300000,48685.36000000,48805.13000000,48678.85000000,48786.72000000,300.05401000,1640266199999
2021-12-23 15:30:00,1640266200000,48786.72000000,48842.08000000,48710.00000000,48710.01000000,393.42584000,1640267099999
2021-12-23 15:45:00,1640267100000,48710.01000000,48759.41000000,48584.43000000,48614.97000000,275.51147000,1640267999999
2021-12-23 16:00:00,1640268000000,48614.96000000,48700.00000000,48584.25000000,48666.84000000,203.40297000,1640268899999
2021-12-23 16:15:00,1640268900000,48666.84000000,48688.23000000,48500.00000000,48572.48000000,282.40353000,1640269799999
2021-12-23 16:30:00,1640269800000,48572.48000000,48629.27000000,48529.99000000,48559.37000000,268.11120000,1640270699999
2021-12-23 16:45:00,1640270700000,48559.37000000,48622.56000000,48464.00000000,48599.23000000,243.90495000,1640271599999
2021-12-23 17:00:00,1640271600000,48599.24000000,48717.34000000,48578.15000000,48693.34000000,215.87304000,1640272499999
2021-12-23 17:15:00,1640272500000,48693.34000000,48844.55000000,48667.68000000,48790.01000000,342.77895000,1640273399999
2021-12-23 17:30:00,1640273400000,48790.02000000,48846.99000000,48725.46000000,48757.72000000,197.31999000,1640274299999
2021-12-23 17:45:00,1640274300000,48757.73000000,48849.66000000,48712.05000000,48819.33000000,236.53674000,1640275199999
2021-12-23 18:00:00,1640275200000,48819.33000000,48996.98000000,48810.42000000,48855.00000000,606.32998000,1640276099999
2021-12-23 18:15:00,1640276100000,48854.99000000,48949.51000000,48741.79000000,48741.80000000,408.30673000,1640276999999
2021-12-23 18:30:00,1640277000000,48741.80000000,48839.66000000,48677.52000000,48839.31000000,336.15214000,1640277899999
2021-12-23 18:45:00,1640277900000,48839.31000000,49154.00000000,48836.79000000,49089.49000000,687.37317000,1640278799999
2021-12-23 19:00:00,1640278800000,49089.49000000,49194.60000000,49013.00000000,49145.26000000,322.19561000,1640279699999
2021-12-23 19:15:00,1640279700000,49145.27000000,49261.53000000,49078.71000000,49200.03000000,543.93155000,1640280599999
2021-12-23 19:30:00,1640280600000,49200.03000000,49882.00000000,49194.23000000,49770.02000000,1333.60798000,1640281499999
2021-12-23 19:45:00,1640281500000,49770.02000000,50166.00000000,49729.35000000,50060.01000000,1715.48514000,1640282399999
2021-12-23 20:00:00,1640282400000,50060.01000000,50450.00000000,50060.00000000,50372.55000000,1211.14414000,1640283299999
2021-12-23 20:15:00,1640283300000,50372.55000000,50763.39000000,50372.54000000,50723.59000000,1118.01535000,1640284199999
2021-12-23 20:30:00,1640284200000,50723.58000000,50776.98000000,50450.00000000,50496.85000000,923.45420000,1640285099999
2021-12-23 20:45:00,1640285100000,50496.86000000,50709.51000000,50450.00000000,50619.98000000,800.86971000,1640285999999
2021-12-23 21:00:00,1640286000000,50619.98000000,50663.04000000,50500.00000000,50620.81000000,336.32388000,1640286899999
2021-12-23 21:15:00,1640286900000,50620.80000000,50984.81000000,50615.82000000,50809.35000000,738.79885000,1640287799999
2021-12-23 21:30:00,1640287800000,50809.35000000,51235.56000000,50802.55000000,51145.68000000,887.15107000,1640288699999
2021-12-23 21:45:00,1640288700000,51145.68000000,51375.00000000,51071.83000000,51109.99000000,972.06932000,1640289599999
2021-12-23 22:00:00,1640289600000,51110.00000000,51209.30000000,50872.03000000,50992.38000000,771.53610000,1640290499999
2021-12-23 22:15:00,1640290500000,50986.26000000,51029.47000000,50718.66000000,50844.11000000,582.25663000,1640291399999
2021-12-23 22:30:00,1640291400000,50844.12000000,50950.00000000,50803.79000000,50941.03000000,188.96142000,1640292299999
2021-12-23 22:45:00,1640292300000,50941.03000000,51084.18000000,50890.20000000,50929.71000000,283.13628000,1640293199999
2021-12-23 23:00:00,1640293200000,50929.71000000,50980.99000000,50756.62000000,50806.04000000,239.27462000,1640294099999
2021-12-23 23:15:00,1640294100000,50806.03000000,50833.64000000,50622.75000000,50727.95000000,391.87643000,1640294999999
2021-12-23 23:30:00,1640295000000,50727.95000000,50867.60000000,50649.44000000,50776.83000000,455.93704000,1640295899999
2021-12-23 23:45:00,1640295900000,50776.84000000,50852.55000000,50736.39000000,50824.37000000,203.03868000,1640296799999
2021-12-24 00:00:00,1640296800000,50824.37000000,50867.55000000,50716.77000000,50755.61000000,223.65873000,1640297699999
2021-12-24 00:15:00,1640297700000,50755.61000000,50844.67000000,50706.45000000,50828.43000000,183.75157000,1640298599999
2021-12-24 00:30:00,1640298600000,50828.43000000,50899.99000000,50767.46000000,50856.03000000,193.81090000,1640299499999
2021-12-24 00:45:00,1640299500000,50856.03000000,50998.72000000,50753.49000000,50758.94000000,256.99081000,1640300399999
