,open_time,o,h,l,c,v,close_time
2021-12-27 09:00:00,1640588400000,50935.94000000,50985.39000000,50631.00000000,50694.83000000,953.99767000,1640591999999
2021-12-27 10:00:00,1640592000000,50694.83000000,50846.63000000,50555.00000000,50555.01000000,873.45815000,1640595599999
2021-12-27 11:00:00,1640595600000,50555.00000000,50772.47000000,50499.77000000,50755.87000000,1077.65448000,1640599199999
2021-12-27 12:00:00,1640599200000,50755.87000000,50900.00000000,50675.32000000,50791.11000000,854.73514000,1640602799999
2021-12-27 13:00:00,1640602800000,50791.10000000,50875.41000000,50666.01000000,50759.45000000,917.20694000,1640606399999
2021-12-27 14:00:00,1640606400000,50759.46000000,51200.00000000,50567.07000000,51118.83000000,1798.24962000,1640609999999
2021-12-27 15:00:00,1640610000000,51118.84000000,51400.00000000,50979.83000000,51300.00000000,1689.50450000,1640613599999
2021-12-27 16:00:00,1640613600000,51299.99000000,51677.00000000,51210.00000000,51502.54000000,1970.71236000,1640617199999
2021-12-27 17:00:00,1640617200000,51502.55000000,51655.05000000,51366.00000000,51450.57000000,1137.10818000,1640620799999
2021-12-27 18:00:00,1640620800000,51450.58000000,51519.97000000,51210.00000000,51468.00000000,1233.70476000,1640624399999
2021-12-27 19:00:00,1640624400000,51468.00000000,52088.00000000,51441.67000000,51853.10000000,2306.06183000,1640627999999
2021-12-27 20:00:00,1640628000000,51853.10000000,51932.00000000,51626.55000000,51690.69000000,1296.17810000,1640631599999
2021-12-27 21:00:00,1640631600000,51690.68000000,51713.64000000,51200.00000000,51204.64000000,1297.91680000,1640635199999
2021-12-27 22:00:00,1640635200000,51204.65000000,51365.76000000,50906.32000000,51225.88000000,1432.38555000,1640638799999
2021-12-27 23:00:00,1640638800000,51225.88000000,51298.68000000,50940.00000000,50975.61000000,1083.41873000,1640642399999
2021-12-28 00:00:00,1640642400000,50975.60000000,51230.43000000,50702.01000000,51020.06000000,1234.48078000,1640645999999
2021-12-28 01:00:00,1640646000000,51020.05000000,51057.68000000,50622.00000000,50701.44000000,1234.95002000,1640649599999
2021-12-28 02:00:00,1640649600000,50701.44000000,50704.05000000,50029.62000000,50350.23000000,2914.41578000,1640653199999
2021-12-28 03:00:00,1640653200000,50350.22000000,50350.23000000,49580.34000000,49818.63000000,2830.99927000,1640656799999
2021-12-28 04:00:00,1640656800000,49818.62000000,49966.06000000,49581.00000000,49775.31000000,1759.24183000,1640660399999
2021-12-28 05:00:00,1640660400000,49775.31000000,49889.58000000,49500.00000000,49828.06000000,1863.06312000,1640663999999
2021-12-28 06:00:00,1640664000000,49828.07000000,49828.07000000,48657.12000000,49054.47000000,4642.00877000,1640667599999
2021-12-28 07:00:00,1640667600000,49050.58000000,49243.73000000,48950.00000000,49200.90000000,1407.13684000,1640671199999
2021-12-28 08:00:00,1640671200000,49200.90000000,49343.98000000,49096.67000000,49218.49000000,1104.01703000,1640674799999
2021-12-28 09:00:00,1640674800000,49218.49000000,49366.00000000,49037.23000000,49227.13000000,1009.49151000,1640678399999
2021-12-28 10:00:00,1640678400000,49227.14000000,49440.05000000,49113.70000000,49377.69000000,1350.82236000,1640681999999
2021-12-28 11:00:00,1640682000000,49377.69000000,49444.46000000,49000.00000000,49027.44000000,1526.39111000,1640685599999
2021-12-28 12:00:00,1640685600000,49027.44000000,49172.49000000,48755.32000000,49034.57000000,3495.57867000,1640689199999
2021-12-28 13:00:00,1640689200000,49034.56000000,49240.08000000,48897.22000000,49200.02000000,1174.63047000,1640692799999
