,open_time,o,h,l,c,v,close_time
2021-10-06 07:00:00,1633492800000,51512.13000000,51593.52000000,51467.00000000,51502.59000000,477.09368000,1633493699999
2021-10-06 07:15:00,1633493700000,51502.59000000,51530.00000000,51282.25000000,51420.76000000,501.65763000,1633494599999
2021-10-06 07:30:00,1633494600000,51420.77000000,51420.77000000,51236.70000000,51253.50000000,459.37831000,1633495499999
2021-10-06 07:45:00,1633495500000,51253.51000000,51371.99000000,51253.50000000,51325.83000000,350.44335000,1633496399999
2021-10-06 08:00:00,1633496400000,51325.82000000,51443.64000000,51200.56000000,51427.42000000,332.79729000,1633497299999
2021-10-06 08:15:00,1633497300000,51427.42000000,51828.00000000,51427.42000000,51503.75000000,1440.49971000,1633498199999
2021-10-06 08:30:00,1633498200000,51503.76000000,51517.12000000,51329.35000000,51381.53000000,1248.58525000,1633499099999
2021-10-06 08:45:00,1633499100000,51381.53000000,51599.20000000,51325.83000000,51512.37000000,824.09939000,1633499999999
2021-10-06 09:00:00,1633500000000,51516.11000000,51598.98000000,51450.85000000,51536.15000000,382.04378000,1633500899999
2021-10-06 09:15:00,1633500900000,51536.15000000,51677.91000000,51519.17000000,51635.64000000,422.52940000,1633501799999
2021-10-06 09:30:00,1633501800000,51635.65000000,51736.11000000,51582.14000000,51615.24000000,466.66709000,1633502699999
2021-10-06 09:45:00,1633502700000,51615.23000000,51648.15000000,51501.26000000,51509.98000000,524.70522000,1633503599999
2021-10-06 10:00:00,1633503600000,51509.97000000,51509.99000000,51347.60000000,51404.34000000,600.99975000,1633504499999
2021-10-06 10:15:00,1633504500000,51404.34000000,51450.00000000,51088.00000000,51310.55000000,841.19247000,1633505399999
2021-10-06 10:30:00,1633505400000,51310.56000000,51448.98000000,51200.00000000,51428.72000000,517.79462000,1633506299999
2021-10-06 10:45:00,1633506300000,51428.73000000,51575.10000000,51366.00000000,51449.99000000,554.72131000,1633507199999
2021-10-06 11:00:00,1633507200000,51450.00000000,51500.00000000,51000.05000000,51257.91000000,938.41656000,1633508099999
2021-10-06 11:15:00,1633508100000,51257.92000000,51360.46000000,50740.00000000,50982.83000000,1106.39710000,1633508999999
2021-10-06 11:30:00,1633509000000,50980.34000000,50982.83000000,50420.00000000,50652.64000000,1865.68000000,1633509899999
2021-10-06 11:45:00,1633509900000,50652.64000000,50845.26000000,50610.20000000,50693.51000000,783.49555000,1633510799999
2021-10-06 12:00:00,1633510800000,50695.74000000,50822.00000000,50500.00000000,50734.02000000,1054.45996000,1633511699999
2021-10-06 12:15:00,1633511700000,50734.01000000,50734.02000000,50420.00000000,50516.10000000,763.82573000,1633512599999
2021-10-06 12:30:00,1633512600000,50516.11000000,50617.99000000,50382.41000000,50479.14000000,942.81300000,1633513499999
2021-10-06 12:45:00,1633513500000,50479.14000000,50743.76000000,50430.88000000,50700.00000000,548.18569000,1633514399999
2021-10-06 13:00:00,1633514400000,50700.00000000,50842.00000000,50619.10000000,50833.50000000,587.81771000,1633515299999
2021-10-06 13:15:00,1633515300000,50833.49000000,51224.68000000,50820.50000000,51084.83000000,1165.64129000,1633516199999
2021-10-06 13:30:00,1633516200000,51084.83000000,51478.00000000,51022.52000000,51374.13000000,1284.48333000,1633517099999
2021-10-06 13:45:00,1633517100000,51374.01000000,51374.13000000,51153.22000000,51160.35000000,637.62408000,1633517999999
2021-10-06 14:00:00,1633518000000,51160.35000000,51457.44000000,51091.30000000,51411.00000000,1037.44132000,1633518899999
2021-10-06 14:15:00,1633518900000,51411.00000000,51490.00000000,51300.00000000,51350.00000000,809.24100000,1633519799999
2021-10-06 14:30:00,1633519800000,51350.01000000,51385.30000000,51200.00000000,51237.70000000,517.56324000,1633520699999
2021-10-06 14:45:00,1633520700000,51237.70000000,51389.82000000,51150.00000000,51306.56000000,500.27016000,1633521599999
2021-10-06 15:00:00,1633521600000,51306.57000000,51666.66000000,51259.84000000,51624.56000000,1002.57639000,1633522499999
2021-10-06 15:15:00,1633522500000,51624.55000000,52444.00000000,51601.00000000,52277.06000000,2998.03668000,1633523399999
2021-10-06 15:30:00,1633523400000,52277.05000000,52574.49000000,52191.39000000,52495.31000000,1387.90308000,1633524299999
2021-10-06 15:45:00,1633524300000,52495.31000000,52829.00000000,52380.02000000,52741.68000000,1800.46424000,1633525199999
2021-10-06 16:00:00,1633525200000,52741.68000000,55555.00000000,52610.20000000,54626.59000000,4876.04892700,1633526099999
2021-10-06 16:15:00,1633526100000,54622.71000000,54961.46000000,54054.05000000,54423.11000000,3678.53934000,1633526999999
2021-10-06 16:30:00,1633527000000,54423.11000000,54780.00000000,53971.54000000,54398.92000000,2095.56491000,1633527899999
2021-10-06 16:45:00,1633527900000,54398.92000000,54550.00000000,53746.47000000,53997.00000000,2417.22888000,1633528799999
2021-10-06 17:00:00,1633528800000,53996.99000000,54213.37000000,53750.00000000,54174.99000000,1682.19858000,1633529699999
2021-10-06 17:15:00,1633529700000,54172.72000000,54300.00000000,54005.00000000,54177.97000000,1226.96894000,1633530599999
2021-10-06 17:30:00,1633530600000,54177.97000000,54319.46000000,54159.38000000,54298.89000000,877.59778000,1633531499999
2021-10-06 17:45:00,1633531500000,54298.89000000,54550.00000000,54220.00000000,54500.40000000,843.65950000,1633532399999
2021-10-06 18:00:00,1633532400000,54500.40000000,54580.53000000,54270.00000000,54413.99000000,815.58035000,1633533299999
2021-10-06 18:15:00,1633533300000,54413.98000000,54720.00000000,54250.04000000,54590.66000000,957.98888000,1633534199999
2021-10-06 18:30:00,1633534200000,54590.65000000,55040.83000000,54568.58000000,54929.13000000,1354.27585000,1633535099999
2021-10-06 18:45:00,1633535100000,54929.13000000,55156.97000000,54741.50000000,54984.19000000,1265.85668000,1633535999999
2021-10-06 19:00:00,1633536000000,54984.20000000,55054.87000000,54471.74000000,54829.52000000,1500.07525000,1633536899999
2021-10-06 19:15:00,1633536900000,54829.52000000,54862.76000000,54602.86000000,54707.99000000,854.30182000,1633537799999
2021-10-06 19:30:00,1633537800000,54707.99000000,54799.99000000,54446.54000000,54682.96000000,645.15175000,1633538699999
2021-10-06 19:45:00,1633538700000,54682.95000000,54898.98000000,54673.57000000,54891.32000000,430.96980000,1633539599999
2021-10-06 20:00:00,1633539600000,54891.32000000,54917.90000000,54535.85000000,54562.69000000,620.20942000,1633540499999
2021-10-06 20:15:00,1633540500000,54562.69000000,54692.00000000,54517.01000000,54585.02000000,450.40864000,1633541399999
2021-10-06 20:30:00,1633541400000,54585.01000000,54764.99000000,54572.33000000,54754.44000000,657.58455000,1633542299999
2021-10-06 20:45:00,1633542300000,54754.44000000,54850.00000000,54534.40000000,54581.22000000,457.49235000,1633543199999
2021-10-06 21:00:00,1633543200000,54582.09000000,54854.96000000,54573.00000000,54853.64000000,457.13893000,1633544099999
2021-10-06 21:15:00,1633544100000,54853.65000000,54973.65000000,54800.01000000,54964.04000000,498.75940000,1633544999999
2021-10-06 21:30:00,1633545000000,54964.04000000,55109.67000000,54800.41000000,54820.87000000,776.97651000,1633545899999
2021-10-06 21:45:00,1633545900000,54820.86000000,54874.64000000,54446.54000000,54527.82000000,1250.59750000,1633546799999
2021-10-06 22:00:00,1633546800000,54527.82000000,54830.47000000,54483.85000000,54676.31000000,487.11309000,1633547699999
2021-10-06 22:15:00,1633547700000,54676.30000000,54938.77000000,54641.21000000,54902.37000000,428.26450000,1633548599999
2021-10-06 22:30:00,1633548600000,54902.37000000,55001.25000000,54814.43000000,55001.24000000,584.70506000,1633549499999
2021-10-06 22:45:00,1633549500000,55001.24000000,55078.01000000,54859.99000000,55049.99000000,556.27609000,1633550399999
2021-10-06 23:00:00,1633550400000,55049.99000000,55285.00000000,54812.00000000,55277.25000000,800.37309000,1633551299999
2021-10-06 23:15:00,1633551300000,55277.27000000,55332.12000000,55047.09000000,55316.17000000,551.10290000,1633552199999
2021-10-06 23:30:00,1633552200000,55314.73000000,55386.86000000,55042.00000000,55214.16000000,650.96744000,1633553099999
2021-10-06 23:45:00,1633553100000,55214.15000000,55214.15000000,54821.58000000,54918.24000000,559.57858000,1633553999999
2021-10-07 00:00:00,1633554000000,54918.24000000,55034.99000000,54880.05000000,55034.98000000,464.61451000,1633554899999
2021-10-07 00:15:00,1633554900000,55034.98000000,55273.83000000,54976.04000000,55260.78000000,435.18978000,1633555799999
2021-10-07 00:30:00,1633555800000,55260.79000000,55262.23000000,55069.23000000,55226.04000000,318.69374000,1633556699999
2021-10-07 00:45:00,1633556700000,55226.04000000,55249.27000000,55024.82000000,55075.37000000,398.76785000,1633557599999
2021-10-07 01:00:00,1633557600000,55075.38000000,55280.00000000,55040.62000000,55062.99000000,457.94992000,1633558499999
2021-10-07 01:15:00,1633558500000,55062.98000000,55119.02000000,54930.23000000,55019.56000000,418.91277000,1633559399999
2021-10-07 01:30:00,1633559400000,55019.56000000,55127.10000000,54893.02000000,55113.67000000,350.53031000,1633560299999
2021-10-07 01:45:00,1633560300000,55113.66000000,55186.85000000,55062.00000000,55144.72000000,289.56519000,1633561199999
2021-10-07 02:00:00,1633561200000,55144.72000000,55750.00000000,55119.08000000,55204.94000000,1350.77606400,1633562099999
2021-10-07 02:15:00,1633562100000,55204.93000000,55587.42000000,55158.74000000,55448.79000000,677.38983000,1633562999999
2021-10-07 02:30:00,1633563000000,55448.80000000,55619.25000000,55381.67000000,55464.86000000,438.29553000,1633563899999
2021-10-07 02:45:00,1633563900000,55464.87000000,55473.70000000,55231.23000000,55315.00000000,421.14784000,1633564799999
2021-10-07 03:00:00,1633564800000,55315.00000000,55332.31000000,54929.56000000,54981.03000000,1025.53155000,1633565699999
2021-10-07 03:15:00,1633565700000,54981.03000000,55175.09000000,54766.68000000,54895.00000000,803.52837000,1633566599999
2021-10-07 03:30:00,1633566600000,54894.99000000,54930.64000000,54500.00000000,54700.00000000,929.32348000,1633567499999
2021-10-07 03:45:00,1633567500000,54700.00000000,54932.89000000,54620.00000000,54794.88000000,533.11148000,1633568399999
2021-10-07 04:00:00,1633568400000,54794.88000000,54909.19000000,54512.58000000,54593.67000000,429.91179000,1633569299999
2021-10-07 04:15:00,1633569300000,54593.66000000,54856.56000000,54130.78000000,54218.40000000,1115.07287000,1633570199999
2021-10-07 04:30:00,1633570200000,54218.40000000,54580.54000000,54112.00000000,54550.77000000,739.93822000,1633571099999
2021-10-07 04:45:00,1633571100000,54550.76000000,54905.37000000,54516.58000000,54787.30000000,521.66888000,1633571999999
2021-10-07 05:00:00,1633572000000,54787.30000000,55021.92000000,54680.92000000,54935.90000000,570.95247000,1633572899999
2021-10-07 05:15:00,1633572900000,54930.24000000,55195.00000000,54862.11000000,55093.02000000,440.32801000,1633573799999
2021-10-07 05:30:00,1633573800000,55093.02000000,55093.02000000,54930.63000000,55041.52000000,450.09226000,1633574699999
2021-10-07 05:45:00,1633574700000,55041.53000000,55230.60000000,54917.50000000,55075.56000000,477.01016000,1633575599999
2021-10-07 06:00:00,1633575600000,55075.57000000,55215.67000000,55010.00000000,55010.01000000,404.17696000,1633576499999
2021-10-07 06:15:00,1633576500000,55010.00000000,55050.00000000,54742.17000000,54850.80000000,502.06115000,1633577399999
2021-10-07 06:30:00,1633577400000,54850.79000000,55017.48000000,54730.86000000,54965.45000000,324.41344000,1633578299999
2021-10-07 06:45:00,1633578300000,54965.45000000,55072.61000000,54800.11000000,54810.94000000,310.08326000,1633579199999
2021-10-07 07:00:00,1633579200000,54810.93000000,55015.57000000,54756.06000000,54991.52000000,333.02664000,1633580099999
2021-10-07 07:15:00,1633580100000,54991.52000000,55182.39000000,54971.00000000,55088.68000000,387.83437000,1633580999999
2021-10-07 07:30:00,1633581000000,55088.68000000,55237.04000000,55021.99000000,55190.07000000,336.34183000,1633581899999
2021-10-07 07:45:00,1633581900000,55190.07000000,55195.47000000,54978.00000000,55073.20000000,392.80106000,1633582799999
2021-10-07 08:00:00,1633582800000,55073.20000000,55073.21000000,54585.17000000,54679.99000000,972.66120000,1633583699999
2021-10-07 08:15:00,1633583700000,54679.99000000,54762.19000000,54545.07000000,54762.18000000,582.54389000,1633584599999
2021-10-07 08:30:00,1633584600000,54762.19000000,54787.12000000,54610.20000000,54670.46000000,368.55563000,1633585499999
2021-10-07 08:45:00,1633585500000,54670.46000000,54762.70000000,54566.20000000,54735.76000000,327.36130000,1633586399999
2021-10-07 09:00:00,1633586400000,54735.77000000,54968.06000000,54659.42000000,54833.21000000,420.11695000,1633587299999
2021-10-07 09:15:00,1633587300000,54832.22000000,54848.61000000,54700.00000000,54735.53000000,312.93529000,1633588199999
2021-10-07 09:30:00,1633588200000,54735.52000000,54735.52000000,54516.57000000,54533.82000000,470.29798000,1633589099999
2021-10-07 09:45:00,1633589100000,54533.82000000,54668.51000000,54375.83000000,54534.16000000,579.65404000,1633589999999
2021-10-07 10:00:00,1633590000000,54534.16000000,54623.11000000,54235.33000000,54307.11000000,2168.89285000,1633590899999
2021-10-07 10:15:00,1633590900000,54307.12000000,54611.38000000,54287.07000000,54590.12000000,743.83566000,1633591799999
2021-10-07 10:30:00,1633591800000,54590.12000000,54778.86000000,54567.22000000,54685.04000000,588.43951000,1633592699999
2021-10-07 10:45:00,1633592700000,54685.04000000,54793.26000000,54533.97000000,54755.92000000,662.26334000,1633593599999
2021-10-07 11:00:00,1633593600000,54755.91000000,54778.91000000,54479.51000000,54492.80000000,585.89905000,1633594499999
2021-10-07 11:15:00,1633594500000,54492.80000000,54641.26000000,54460.00000000,54466.71000000,495.04144000,1633595399999
2021-10-07 11:30:00,1633595400000,54466.72000000,54605.48000000,54400.00000000,54569.95000000,504.77281000,1633596299999
2021-10-07 11:45:00,1633596300000,54569.94000000,54629.74000000,54443.48000000,54538.30000000,463.66888000,1633597199999
2021-10-07 12:00:00,1633597200000,54538.31000000,54547.30000000,54117.12000000,54249.92000000,904.66155000,1633598099999
2021-10-07 12:15:00,1633598100000,54249.93000000,54371.82000000,53924.44000000,53974.98000000,1378.67735000,1633598999999
2021-10-07 12:30:00,1633599000000,53974.98000000,54349.01000000,53786.13000000,54295.62000000,1235.71783000,1633599899999
2021-10-07 12:45:00,1633599900000,54295.62000000,54344.00000000,54113.54000000,54300.57000000,670.30053000,1633600799999
2021-10-07 13:00:00,1633600800000,54300.57000000,54432.49000000,54100.01000000,54142.79000000,580.54014000,1633601699999
2021-10-07 13:15:00,1633601700000,54143.84000000,54199.99000000,54046.67000000,54088.50000000,488.61517000,1633602599999
2021-10-07 13:30:00,1633602600000,54088.50000000,54121.48000000,53890.00000000,53941.84000000,683.83213000,1633603499999
2021-10-07 13:45:00,1633603500000,53941.83000000,54119.99000000,53811.00000000,53906.62000000,745.89844000,1633604399999
2021-10-07 14:00:00,1633604400000,53906.62000000,54187.24000000,53904.00000000,54152.62000000,615.64837000,1633605299999
2021-10-07 14:15:00,1633605300000,54152.61000000,54158.52000000,53884.44000000,54000.00000000,437.35935000,1633606199999
2021-10-07 14:30:00,1633606200000,54000.00000000,54309.84000000,53999.99000000,54179.88000000,459.34150000,1633607099999
2021-10-07 14:45:00,1633607100000,54179.88000000,54365.30000000,54134.24000000,54305.54000000,447.71336000,1633607999999
2021-10-07 15:00:00,1633608000000,54305.53000000,54361.99000000,54200.01000000,54223.27000000,400.50584000,1633608899999
2021-10-07 15:15:00,1633608900000,54223.28000000,54223.28000000,53689.42000000,53778.99000000,872.30531000,1633609799999
2021-10-07 15:30:00,1633609800000,53778.98000000,54222.22000000,53630.01000000,54187.12000000,831.25576000,1633610699999
2021-10-07 15:45:00,1633610700000,54187.11000000,54187.11000000,53835.21000000,53983.13000000,537.97429000,1633611599999
2021-10-07 16:00:00,1633611600000,53983.12000000,53990.80000000,53782.44000000,53981.53000000,401.47800000,1633612499999
2021-10-07 16:15:00,1633612500000,53981.53000000,54160.51000000,53953.84000000,53982.81000000,546.71292000,1633613399999
2021-10-07 16:30:00,1633613400000,53982.81000000,54700.00000000,53971.71000000,54667.41000000,823.41960000,1633614299999
2021-10-07 16:45:00,1633614300000,54667.42000000,54700.00000000,54370.00000000,54567.84000000,785.41406000,1633615199999
2021-10-07 17:00:00,1633615200000,54567.83000000,54618.07000000,54405.53000000,54558.84000000,608.65278000,1633616099999
2021-10-07 17:15:00,1633616100000,54558.85000000,54685.98000000,54314.54000000,54429.98000000,775.11516000,1633616999999
2021-10-07 17:30:00,1633617000000,54429.95000000,54498.12000000,53357.00000000,53880.00000000,2076.01964000,1633617899999
2021-10-07 17:45:00,1633617900000,53879.99000000,54169.00000000,53675.63000000,53789.59000000,1117.69478000,1633618799999
2021-10-07 18:00:00,1633618800000,53789.59000000,53896.18000000,53659.11000000,53870.28000000,615.79422000,1633619699999
2021-10-07 18:15:00,1633619700000,53870.28000000,54220.29000000,53859.51000000,53935.99000000,682.98441000,1633620599999
2021-10-07 18:30:00,1633620600000,53935.99000000,54084.51000000,53929.84000000,53958.36000000,476.47711000,1633621499999
2021-10-07 18:45:00,1633621500000,53958.36000000,54158.00000000,53810.00000000,53899.99000000,508.91086000,1633622399999
2021-10-07 19:00:00,1633622400000,53902.39000000,53929.26000000,53400.00000000,53646.78000000,822.99977000,1633623299999
2021-10-07 19:15:00,1633623300000,53646.78000000,53996.56000000,53527.69000000,53973.90000000,608.60010000,1633624199999
2021-10-07 19:30:00,1633624200000,53973.90000000,54183.70000000,53861.55000000,54030.89000000,895.63589000,1633625099999
2021-10-07 19:45:00,1633625100000,54030.88000000,54330.00000000,53993.14000000,54154.72000000,1092.10089000,1633625999999
2021-10-07 20:00:00,1633626000000,54154.71000000,54324.88000000,54098.97000000,54268.13000000,407.82303000,1633626899999
2021-10-07 20:15:00,1633626900000,54268.13000000,54272.43000000,54082.75000000,54150.21000000,361.36137000,1633627799999
2021-10-07 20:30:00,1633627800000,54150.21000000,54240.08000000,54015.72000000,54231.76000000,551.41152000,1633628699999
2021-10-07 20:45:00,1633628700000,54231.75000000,54270.00000000,54033.59000000,54165.51000000,411.91504000,1633629599999
2021-10-07 21:00:00,1633629600000,54165.51000000,54225.97000000,53984.68000000,54064.42000000,339.36028000,1633630499999
2021-10-07 21:15:00,1633630500000,54064.42000000,54138.65000000,53984.49000000,54026.23000000,302.33342000,1633631399999
2021-10-07 21:30:00,1633631400000,54026.22000000,54089.99000000,53829.54000000,53829.54000000,433.01727000,1633632299999
2021-10-07 21:45:00,1633632300000,53829.54000000,53980.40000000,53829.54000000,53895.90000000,365.28201000,1633633199999
2021-10-07 22:00:00,1633633200000,53895.90000000,54067.11000000,53802.18000000,53976.12000000,366.87379000,1633634099999
2021-10-07 22:15:00,1633634100000,53976.12000000,54161.82000000,53974.84000000,54103.09000000,326.39092000,1633634999999
2021-10-07 22:30:00,1633635000000,54103.10000000,54145.17000000,54004.55000000,54060.01000000,277.70102000,1633635899999
2021-10-07 22:45:00,1633635900000,54060.00000000,54078.61000000,53885.67000000,53962.76000000,273.52526000,1633636799999
2021-10-07 23:00:00,1633636800000,53962.75000000,54059.98000000,53890.00000000,53930.68000000,237.29006000,1633637699999
2021-10-07 23:15:00,1633637700000,53930.68000000,54267.52000000,53908.63000000,54214.08000000,322.46854000,1633638599999
2021-10-07 23:30:00,1633638600000,54214.08000000,54254.56000000,54135.40000000,54207.08000000,212.78745000,1633639499999
2021-10-07 23:45:00,1633639500000,54207.09000000,54324.87000000,54105.00000000,54167.17000000,294.33768000,1633640399999
2021-10-08 00:00:00,1633640400000,54167.18000000,54267.55000000,54036.00000000,54242.99000000,255.85286000,1633641299999
2021-10-08 00:15:00,1633641300000,54242.99000000,54428.53000000,54222.34000000,54413.06000000,429.50033000,1633642199999
2021-10-08 00:30:00,1633642200000,54413.08000000,54500.00000000,54399.99000000,54486.28000000,318.77792000,1633643099999
2021-10-08 00:45:00,1633643100000,54488.00000000,54496.52000000,54211.23000000,54275.62000000,342.32355000,1633643999999
2021-10-08 01:00:00,1633644000000,54275.61000000,54640.30000000,53938.92000000,54034.99000000,854.38884000,1633644899999
2021-10-08 01:15:00,1633644900000,54034.99000000,54089.99000000,53820.00000000,53898.28000000,397.15704000,1633645799999
2021-10-08 01:30:00,1633645800000,53898.28000000,53940.90000000,53765.04000000,53817.62000000,334.35538000,1633646699999
2021-10-08 01:45:00,1633646700000,53817.62000000,53972.73000000,53792.21000000,53899.39000000,209.45003000,1633647599999
2021-10-08 02:00:00,1633647600000,53895.57000000,53913.68000000,53794.69000000,53805.57000000,174.58697000,1633648499999
