,open_time,o,h,l,c,v,close_time
2021-12-03 05:00:00,1638500400000,56257.74000000,56528.81000000,56089.00000000,56323.01000000,1113.47353000,1638503999999
2021-12-03 06:00:00,1638504000000,56318.89000000,56700.00000000,56229.98000000,56587.40000000,1318.86346000,1638507599999
2021-12-03 07:00:00,1638507600000,56587.40000000,57045.44000000,56407.00000000,56725.86000000,1601.70588000,1638511199999
2021-12-03 08:00:00,1638511200000,56725.86000000,56967.17000000,56664.71000000,56847.26000000,1231.23571000,1638514799999
2021-12-03 09:00:00,1638514800000,56847.27000000,56971.05000000,56616.97000000,56733.69000000,1048.64810000,1638518399999
2021-12-03 10:00:00,1638518400000,56733.70000000,56808.87000000,56454.47000000,56581.05000000,1091.51342000,1638521999999
2021-12-03 11:00:00,1638522000000,56581.05000000,56849.58000000,56426.35000000,56815.60000000,993.93002000,1638525599999
2021-12-03 12:00:00,1638525600000,56815.60000000,57330.00000000,56664.27000000,56826.79000000,2310.33268000,1638529199999
2021-12-03 13:00:00,1638529200000,56826.80000000,57155.70000000,56800.00000000,56959.77000000,1353.25590000,1638532799999
2021-12-03 14:00:00,1638532800000,56959.77000000,57187.63000000,56747.36000000,56789.77000000,1454.34552000,1638536399999
2021-12-03 15:00:00,1638536400000,56789.76000000,57600.00000000,56731.09000000,56863.20000000,2579.64507000,1638539999999
2021-12-03 16:00:00,1638540000000,56863.20000000,56944.52000000,56162.03000000,56239.08000000,2381.18845000,1638543599999
2021-12-03 17:00:00,1638543600000,56239.08000000,56351.17000000,55722.00000000,55975.32000000,3168.36913000,1638547199999
2021-12-03 18:00:00,1638547200000,55975.33000000,55975.33000000,54853.21000000,55000.00000000,5694.93316000,1638550799999
2021-12-03 19:00:00,1638550800000,54997.17000000,55084.27000000,54600.00000000,54982.31000000,2899.04525000,1638554399999
2021-12-03 20:00:00,1638554400000,54982.31000000,55151.94000000,54451.11000000,54881.62000000,2043.24565000,1638557999999
2021-12-03 21:00:00,1638558000000,54881.63000000,54910.00000000,53750.00000000,53838.65000000,3887.71959000,1638561599999
2021-12-03 22:00:00,1638561600000,53838.66000000,54251.00000000,51680.00000000,53454.00000000,13628.15410000,1638565199999
2021-12-03 23:00:00,1638565200000,53453.99000000,54045.42000000,53333.33000000,53610.01000000,2836.73847000,1638568799999
2021-12-04 00:00:00,1638568800000,53610.00000000,53738.20000000,53029.98000000,53409.48000000,1927.67043000,1638572399999
2021-12-04 01:00:00,1638572400000,53409.48000000,53833.82000000,53310.55000000,53601.05000000,1069.47158000,1638575999999
2021-12-04 02:00:00,1638576000000,53601.05000000,53859.10000000,53000.00000000,53041.32000000,1888.59161000,1638579599999
2021-12-04 03:00:00,1638579600000,53041.33000000,53200.00000000,52555.00000000,52982.51000000,2021.53188000,1638583199999
2021-12-04 04:00:00,1638583200000,52982.50000000,53120.01000000,52711.51000000,53112.40000000,1295.46390000,1638586799999
2021-12-04 05:00:00,1638586800000,53112.40000000,53122.86000000,52000.00000000,52000.00000000,2076.11805000,1638590399999
2021-12-04 06:00:00,1638590400000,52000.01000000,52606.98000000,49188.00000000,50256.61000000,8188.97390800,1638593999999
2021-12-04 07:00:00,1638594000000,50256.61000000,50537.85000000,42000.30000000,47538.03000000,31612.36861000,1638597599999
2021-12-04 08:00:00,1638597600000,47538.02000000,48016.90000000,46779.07000000,47482.79000000,11101.96249000,1638601199999
2021-12-04 09:00:00,1638601200000,47482.79000000,47585.50000000,46550.00000000,47242.74000000,6916.65333000,1638604799999
2021-12-04 10:00:00,1638604800000,47242.75000000,47918.05000000,46958.83000000,47500.58000000,5176.13873000,1638608399999
2021-12-04 11:00:00,1638608400000,47500.58000000,47691.97000000,47283.06000000,47475.49000000,3847.61208000,1638611999999
2021-12-04 12:00:00,1638612000000,47475.49000000,47585.65000000,46784.43000000,47370.52000000,4862.55738000,1638615599999
2021-12-04 13:00:00,1638615600000,47370.51000000,47394.34000000,46131.71000000,46489.67000000,4155.69845000,1638619199999
2021-12-04 14:00:00,1638619200000,46489.66000000,47582.71000000,46489.66000000,47053.32000000,3197.57348000,1638622799999
2021-12-04 15:00:00,1638622800000,47053.32000000,47444.44000000,46694.26000000,47387.01000000,2899.21294000,1638626399999
2021-12-04 16:00:00,1638626400000,47387.01000000,47872.47000000,47251.02000000,47828.29000000,3265.95713000,1638629999999
2021-12-04 17:00:00,1638630000000,47828.28000000,48573.78000000,47752.40000000,48203.73000000,4313.45686000,1638633599999
2021-12-04 18:00:00,1638633600000,48203.74000000,48480.51000000,47742.09000000,47842.97000000,2980.03624000,1638637199999
2021-12-04 19:00:00,1638637200000,47842.98000000,48388.00000000,47779.71000000,48241.05000000,1840.32245000,1638640799999
2021-12-04 20:00:00,1638640800000,48241.04000000,48877.00000000,48154.71000000,48866.12000000,2315.71546000,1638644399999
2021-12-04 21:00:00,1638644400000,48866.13000000,49444.00000000,48628.25000000,49250.00000000,2716.54868000,1638647999999
2021-12-04 22:00:00,1638648000000,49249.99000000,49480.00000000,48939.38000000,49251.94000000,2552.19552000,1638651599999
2021-12-04 23:00:00,1638651600000,49256.25000000,49358.24000000,48447.50000000,48705.09000000,1935.92908000,1638655199999
2021-12-05 00:00:00,1638655200000,48705.09000000,49299.22000000,48603.87000000,49207.84000000,1309.76231000,1638658799999
2021-12-05 01:00:00,1638658800000,49207.85000000,49487.76000000,48809.99000000,49152.47000000,1732.99318000,1638662399999
2021-12-05 02:00:00,1638662400000,49152.46000000,49699.00000000,48315.41000000,48941.95000000,3965.68202000,1638665999999
2021-12-05 03:00:00,1638666000000,48944.69000000,49253.94000000,48641.19000000,49017.79000000,1546.53036000,1638669599999
2021-12-05 04:00:00,1638669600000,49017.80000000,49111.00000000,48791.53000000,49056.98000000,1297.95060000,1638673199999
2021-12-05 05:00:00,1638673200000,49056.97000000,49375.00000000,48843.81000000,49170.79000000,1473.77201000,1638676799999
2021-12-05 06:00:00,1638676800000,49170.78000000,49259.12000000,48831.61000000,48948.98000000,984.83228000,1638680399999
2021-12-05 07:00:00,1638680400000,48948.98000000,49447.88000000,48857.99000000,49424.00000000,1040.55992000,1638683999999
2021-12-05 08:00:00,1638684000000,49424.00000000,49598.51000000,49234.77000000,49464.64000000,1856.45015000,1638687599999
2021-12-05 09:00:00,1638687600000,49464.63000000,49666.94000000,49229.44000000,49289.18000000,1834.47398000,1638691199999
2021-12-05 10:00:00,1638691200000,49289.17000000,49573.23000000,49143.12000000,49474.55000000,1461.07943000,1638694799999
2021-12-05 11:00:00,1638694800000,49474.55000000,49474.55000000,48700.00000000,48990.84000000,1976.01031000,1638698399999
2021-12-05 12:00:00,1638698400000,48990.83000000,49416.38000000,48838.00000000,49233.73000000,1205.28758000,1638701999999
2021-12-05 13:00:00,1638702000000,49233.73000000,49397.30000000,48972.64000000,49242.58000000,1231.66606000,1638705599999
2021-12-05 14:00:00,1638705600000,49236.24000000,49699.05000000,49065.07000000,49382.34000000,2038.50363000,1638709199999
2021-12-05 15:00:00,1638709200000,49382.34000000,49434.99000000,49135.01000000,49297.52000000,1540.13793000,1638712799999
2021-12-05 16:00:00,1638712800000,49297.52000000,49347.48000000,48800.00000000,48926.21000000,2492.24568000,1638716399999
2021-12-05 17:00:00,1638716400000,48926.21000000,49133.00000000,47727.21000000,47951.57000000,5477.45332000,1638719999999
2021-12-05 18:00:00,1638720000000,47951.57000000,48800.00000000,47894.84000000,48479.81000000,3640.86487000,1638723599999
2021-12-05 19:00:00,1638723600000,48488.09000000,49320.08000000,48368.96000000,49262.21000000,2418.98344000,1638727199999
2021-12-05 20:00:00,1638727200000,49262.21000000,49351.29000000,49065.04000000,49089.18000000,1121.97362000,1638730799999
2021-12-05 21:00:00,1638730800000,49089.19000000,49129.56000000,48279.05000000,48902.45000000,1593.65064000,1638734399999
2021-12-05 22:00:00,1638734400000,48902.44000000,49027.01000000,48531.59000000,48814.66000000,1040.89658000,1638737999999
2021-12-05 23:00:00,1638738000000,48814.67000000,49225.38000000,48498.45000000,49158.83000000,1655.54592000,1638741599999
2021-12-06 00:00:00,1638741600000,49158.84000000,49225.20000000,48773.03000000,49214.10000000,1203.29932000,1638745199999
2021-12-06 01:00:00,1638745200000,49214.10000000,49546.69000000,49000.14000000,49396.33000000,1482.97047000,1638748799999
2021-12-06 02:00:00,1638748800000,49396.32000000,49438.18000000,48400.00000000,48743.61000000,2057.42448000,1638752399999
2021-12-06 03:00:00,1638752400000,48743.61000000,48992.98000000,48273.58000000,48804.19000000,2305.00460000,1638755999999
2021-12-06 04:00:00,1638756000000,48804.20000000,49150.00000000,48722.56000000,48862.09000000,1423.96728000,1638759599999
2021-12-06 05:00:00,1638759600000,48862.09000000,49187.88000000,48810.73000000,49018.47000000,1358.07646000,1638763199999
2021-12-06 06:00:00,1638763200000,49018.46000000,49258.44000000,48955.00000000,48979.66000000,1113.13657000,1638766799999
2021-12-06 07:00:00,1638766800000,48979.66000000,49084.61000000,48678.54000000,48678.54000000,998.37176000,1638770399999
2021-12-06 08:00:00,1638770400000,48678.55000000,48754.56000000,48035.01000000,48168.04000000,1708.61083000,1638773999999
2021-12-06 09:00:00,1638774000000,48166.51000000,48433.00000000,47731.00000000,48412.66000000,2701.85588000,1638777599999
2021-12-06 10:00:00,1638777600000,48412.66000000,49409.79000000,47828.48000000,48157.00000000,4798.68537000,1638781199999
2021-12-06 11:00:00,1638781200000,48160.15000000,48327.40000000,47100.00000000,47428.17000000,4152.07642000,1638784799999
2021-12-06 12:00:00,1638784800000,47428.18000000,47890.00000000,47287.35000000,47483.23000000,3143.89888000,1638788399999
2021-12-06 13:00:00,1638788400000,47483.23000000,48712.79000000,47200.10000000,48577.78000000,5775.33945000,1638791999999
2021-12-06 14:00:00,1638792000000,48577.78000000,48810.00000000,48301.27000000,48465.49000000,2400.09294000,1638795599999
2021-12-06 15:00:00,1638795600000,48465.49000000,48699.00000000,48022.39000000,48312.00000000,1955.07209000,1638799199999
2021-12-06 16:00:00,1638799200000,48312.00000000,48563.19000000,47822.39000000,48198.01000000,2357.30620000,1638802799999
2021-12-06 17:00:00,1638802800000,48198.01000000,48967.98000000,48005.24000000,48942.68000000,2910.35366000,1638806399999
2021-12-06 18:00:00,1638806400000,48942.67000000,49188.39000000,48653.05000000,49129.72000000,2772.97669000,1638809999999
2021-12-06 19:00:00,1638810000000,49130.62000000,49256.36000000,48872.99000000,48961.23000000,1961.85694000,1638813599999
2021-12-06 20:00:00,1638813600000,48961.23000000,49232.00000000,48780.00000000,49174.27000000,1736.74302000,1638817199999
2021-12-06 21:00:00,1638817200000,49174.26000000,49366.00000000,49060.85000000,49103.00000000,1440.35674000,1638820799999
2021-12-06 22:00:00,1638820800000,49103.00000000,49227.90000000,48760.00000000,48834.10000000,1057.56578000,1638824399999
2021-12-06 23:00:00,1638824400000,48834.34000000,50669.24000000,48800.68000000,50059.22000000,3881.48270000,1638827999999
2021-12-07 00:00:00,1638828000000,50059.22000000,50891.11000000,50047.01000000,50739.91000000,2886.39192000,1638831599999
2021-12-07 01:00:00,1638831600000,50746.48000000,50857.63000000,50267.00000000,50441.92000000,1674.56909000,1638835199999
2021-12-07 02:00:00,1638835200000,50441.91000000,50750.00000000,50332.62000000,50634.58000000,1533.73366000,1638838799999
2021-12-07 03:00:00,1638838800000,50634.59000000,51430.00000000,50337.01000000,50615.67000000,2622.47355000,1638842399999
2021-12-07 04:00:00,1638842400000,50615.67000000,50855.09000000,50500.79000000,50635.25000000,1161.74003000,1638845999999
2021-12-07 05:00:00,1638846000000,50635.25000000,51206.32000000,50588.37000000,50945.03000000,1266.95497000,1638849599999
2021-12-07 06:00:00,1638849600000,50945.02000000,51188.00000000,50797.86000000,50914.61000000,1490.99037000,1638853199999
2021-12-07 07:00:00,1638853200000,50914.61000000,51200.00000000,50821.20000000,50872.92000000,1016.79911000,1638856799999
2021-12-07 08:00:00,1638856800000,50872.92000000,51200.00000000,50865.61000000,51148.20000000,992.81175000,1638860399999
2021-12-07 09:00:00,1638860400000,51148.20000000,51335.16000000,50811.44000000,50907.27000000,1301.08953000,1638863999999
2021-12-07 10:00:00,1638864000000,50907.27000000,51256.00000000,50810.03000000,51203.11000000,1426.27045000,1638867599999
2021-12-07 11:00:00,1638867600000,51203.11000000,51500.00000000,51001.41000000,51260.17000000,2058.93551000,1638871199999
2021-12-07 12:00:00,1638871200000,51260.16000000,51383.91000000,51109.00000000,51309.09000000,1230.51656000,1638874799999
2021-12-07 13:00:00,1638874800000,51309.10000000,51500.00000000,51250.00000000,51456.20000000,1269.78585000,1638878399999
2021-12-07 14:00:00,1638878400000,51456.21000000,51542.00000000,50611.04000000,50912.07000000,3083.94084000,1638881999999
2021-12-07 15:00:00,1638882000000,50911.41000000,51080.00000000,50811.11000000,50912.54000000,1537.93905000,1638885599999
2021-12-07 16:00:00,1638885600000,50912.54000000,51500.00000000,50821.87000000,51463.66000000,1628.27167000,1638889199999
2021-12-07 17:00:00,1638889200000,51463.67000000,51936.33000000,51345.55000000,51734.15000000,2768.30368000,1638892799999
2021-12-07 18:00:00,1638892800000,51734.15000000,51866.88000000,51071.00000000,51358.51000000,2173.12358000,1638896399999
2021-12-07 19:00:00,1638896400000,51353.22000000,51372.76000000,50850.00000000,50999.97000000,1427.28582000,1638899999999
2021-12-07 20:00:00,1638900000000,50999.97000000,51200.00000000,50900.00000000,50921.61000000,1096.36955000,1638903599999
2021-12-07 21:00:00,1638903600000,50921.61000000,51204.77000000,50666.00000000,50884.48000000,1312.93360000,1638907199999
2021-12-07 22:00:00,1638907200000,50884.49000000,51006.20000000,50150.00000000,50441.59000000,2194.52091000,1638910799999
2021-12-07 23:00:00,1638910800000,50441.59000000,50856.46000000,50358.99000000,50489.92000000,1468.15088000,1638914399999
2021-12-08 00:00:00,1638914400000,50489.93000000,50626.43000000,50039.74000000,50245.25000000,1362.13177000,1638917999999
2021-12-08 01:00:00,1638918000000,50245.25000000,50710.99000000,50141.60000000,50588.95000000,828.39608000,1638921599999
2021-12-08 02:00:00,1638921600000,50588.95000000,50744.17000000,50319.49000000,50722.23000000,1065.20082000,1638925199999
2021-12-08 03:00:00,1638925200000,50721.91000000,50795.45000000,50342.07000000,50424.32000000,1465.02332000,1638928799999
2021-12-08 04:00:00,1638928800000,50424.32000000,50696.76000000,50300.58000000,50332.01000000,732.70459000,1638932399999
2021-12-08 05:00:00,1638932400000,50332.01000000,50469.65000000,50100.00000000,50110.91000000,1078.31216000,1638935999999
2021-12-08 06:00:00,1638936000000,50110.90000000,50413.56000000,50077.00000000,50236.03000000,1067.87900000,1638939599999
2021-12-08 07:00:00,1638939600000,50236.03000000,50555.00000000,50122.85000000,50404.90000000,761.36708000,1638943199999
2021-12-08 08:00:00,1638943200000,50404.89000000,50700.00000000,50392.21000000,50613.15000000,851.68711000,1638946799999
2021-12-08 09:00:00,1638946800000,50613.15000000,50652.68000000,50385.95000000,50480.93000000,893.17336000,1638950399999
2021-12-08 10:00:00,1638950400000,50480.92000000,50620.20000000,50277.04000000,50411.62000000,1062.52629000,1638953999999
2021-12-08 11:00:00,1638954000000,50411.63000000,50526.38000000,50100.00000000,50117.09000000,1265.11526000,1638957599999
2021-12-08 12:00:00,1638957600000,50117.09000000,50324.09000000,49162.87000000,49223.47000000,3531.93595000,1638961199999
2021-12-08 13:00:00,1638961200000,49223.47000000,49509.75000000,48824.69000000,49186.51000000,3216.74252000,1638964799999
2021-12-08 14:00:00,1638964800000,49186.50000000,49300.39000000,48600.00000000,49239.99000000,2400.12315000,1638968399999
2021-12-08 15:00:00,1638968400000,49240.00000000,49384.71000000,48977.65000000,49047.53000000,1712.80791000,1638971999999
2021-12-08 16:00:00,1638972000000,49047.54000000,51050.00000000,48932.15000000,50731.52000000,5282.12016000,1638975599999
2021-12-08 17:00:00,1638975600000,50731.53000000,51200.00000000,50457.00000000,50640.10000000,2483.05236000,1638979199999
2021-12-08 18:00:00,1638979200000,50640.09000000,50807.94000000,50163.24000000,50439.61000000,1671.19847000,1638982799999
2021-12-08 19:00:00,1638982800000,50439.60000000,50490.96000000,50171.02000000,50264.00000000,1115.40482000,1638986399999
2021-12-08 20:00:00,1638986400000,50269.67000000,50670.77000000,50052.12000000,50548.70000000,1241.05988000,1638989999999
2021-12-08 21:00:00,1638990000000,50548.71000000,50865.80000000,50315.78000000,50423.21000000,1310.99047000,1638993599999
2021-12-08 22:00:00,1638993600000,50423.20000000,50896.08000000,50318.55000000,50689.01000000,1294.19176000,1638997199999
2021-12-08 23:00:00,1638997200000,50689.01000000,50827.39000000,50474.37000000,50589.94000000,871.90891000,1639000799999
2021-12-09 00:00:00,1639000800000,50589.93000000,50822.17000000,50079.78000000,50224.42000000,1079.50101000,1639004399999
2021-12-09 01:00:00,1639004400000,50224.42000000,50575.81000000,50165.31000000,50471.19000000,971.89830000,1639007999999
2021-12-09 02:00:00,1639008000000,50471.19000000,50797.76000000,50323.83000000,50399.83000000,1165.14158000,1639011599999
2021-12-09 03:00:00,1639011600000,50399.84000000,50483.68000000,50147.89000000,50182.70000000,871.61111000,1639015199999
2021-12-09 04:00:00,1639015200000,50182.71000000,50276.81000000,49620.62000000,49886.02000000,1628.84987000,1639018799999
2021-12-09 05:00:00,1639018800000,49886.02000000,49934.12000000,49425.74000000,49513.35000000,951.66432000,1639022399999
2021-12-09 06:00:00,1639022400000,49517.00000000,49821.01000000,49420.33000000,49816.07000000,1052.17101000,1639025999999
2021-12-09 07:00:00,1639026000000,49816.07000000,49887.20000000,49627.00000000,49767.78000000,732.01913000,1639029599999
2021-12-09 08:00:00,1639029600000,49767.77000000,49874.47000000,49477.00000000,49620.68000000,1150.77841000,1639033199999
2021-12-09 09:00:00,1639033200000,49620.69000000,50350.00000000,49184.49000000,50016.89000000,1981.99757000,1639036799999
2021-12-09 10:00:00,1639036800000,50016.86000000,50016.89000000,49215.74000000,49511.54000000,1339.34458000,1639040399999
2021-12-09 11:00:00,1639040400000,49511.54000000,49540.01000000,48898.00000000,49206.95000000,2016.55157000,1639043999999
2021-12-09 12:00:00,1639044000000,49206.95000000,49408.78000000,48905.36000000,49312.05000000,1549.04156000,1639047599999
2021-12-09 13:00:00,1639047600000,49312.05000000,49420.01000000,49036.36000000,49160.53000000,1010.60945000,1639051199999
2021-12-09 14:00:00,1639051200000,49160.54000000,49670.50000000,48942.85000000,49405.00000000,1560.77678000,1639054799999
2021-12-09 15:00:00,1639054800000,49405.00000000,49415.38000000,49050.63000000,49338.38000000,1095.54440000,1639058399999
2021-12-09 16:00:00,1639058400000,49338.38000000,49447.93000000,48500.00000000,48569.16000000,2323.47738000,1639061999999
2021-12-09 17:00:00,1639062000000,48569.16000000,48781.80000000,48048.00000000,48464.09000000,3470.18542000,1639065599999
2021-12-09 18:00:00,1639065600000,48462.08000000,48838.29000000,48150.61000000,48504.98000000,1739.97337000,1639069199999
2021-12-09 19:00:00,1639069200000,48504.97000000,48705.15000000,48125.00000000,48171.65000000,1218.86239000,1639072799999
2021-12-09 20:00:00,1639072800000,48171.66000000,48363.42000000,47500.00000000,47753.24000000,3177.29724000,1639076399999
2021-12-09 21:00:00,1639076400000,47751.87000000,48018.63000000,47552.00000000,47613.53000000,1598.65560000,1639079999999
2021-12-09 22:00:00,1639080000000,47615.89000000,47724.39000000,47320.00000000,47683.61000000,1874.89405000,1639083599999
2021-12-09 23:00:00,1639083600000,47683.61000000,48141.18000000,47563.45000000,47980.29000000,1698.29772000,1639087199999
2021-12-10 00:00:00,1639087200000,47975.50000000,48468.11000000,47670.01000000,47945.20000000,1374.78005000,1639090799999
2021-12-10 01:00:00,1639090800000,47945.20000000,48258.37000000,47505.00000000,47545.59000000,1110.16209000,1639094399999
2021-12-10 02:00:00,1639094400000,47535.90000000,48788.29000000,47439.29000000,48017.68000000,2449.42072000,1639097999999
2021-12-10 03:00:00,1639098000000,48017.68000000,48565.30000000,47764.86000000,48412.20000000,1594.49584000,1639101599999
2021-12-10 04:00:00,1639101600000,48412.20000000,48780.00000000,48290.90000000,48530.32000000,1385.84243000,1639105199999
2021-12-10 05:00:00,1639105200000,48525.57000000,48572.19000000,48220.50000000,48373.48000000,757.89920000,1639108799999
2021-12-10 06:00:00,1639108800000,48373.48000000,48573.77000000,48162.58000000,48165.71000000,1015.42380000,1639112399999
2021-12-10 07:00:00,1639112400000,48170.66000000,48359.35000000,48051.08000000,48246.57000000,827.39761000,1639115999999
