,open_time,o,h,l,c,v,close_time
2021-11-30 14:15:00,1638274500000,58200.56000000,58250.00000000,57868.93000000,57932.63000000,614.04050000,1638275399999
2021-11-30 14:30:00,1638275400000,57932.62000000,58167.99000000,57856.43000000,58085.36000000,516.74129000,1638276299999
2021-11-30 14:45:00,1638276300000,58085.35000000,58120.00000000,57799.95000000,57819.22000000,412.23228000,1638277199999
2021-11-30 15:00:00,1638277200000,57819.22000000,58199.99000000,57613.79000000,58174.04000000,766.00457000,1638278099999
2021-11-30 15:15:00,1638278100000,58174.03000000,58300.00000000,57911.12000000,58019.99000000,526.35457000,1638278999999
2021-11-30 15:30:00,1638279000000,58020.00000000,58114.83000000,57844.99000000,58043.23000000,421.17770000,1638279899999
2021-11-30 15:45:00,1638279900000,58043.23000000,58349.87000000,58043.23000000,58316.91000000,645.35139000,1638280799999
2021-11-30 16:00:00,1638280800000,58316.91000000,58448.90000000,58160.49000000,58229.02000000,871.42682000,1638281699999
2021-11-30 16:15:00,1638281700000,58229.02000000,58545.41000000,58120.88000000,58344.00000000,696.21042000,1638282599999
2021-11-30 16:30:00,1638282600000,58344.00000000,58364.00000000,58039.61000000,58192.00000000,719.34398000,1638283499999
2021-11-30 16:45:00,1638283500000,58191.99000000,58421.00000000,58093.59000000,58397.74000000,628.23325000,1638284399999
2021-11-30 17:00:00,1638284400000,58397.74000000,59000.00000000,58317.74000000,58790.06000000,1311.43662000,1638285299999
2021-11-30 17:15:00,1638285300000,58790.06000000,59125.61000000,58545.08000000,59065.17000000,1298.44010000,1638286199999
2021-11-30 17:30:00,1638286200000,59065.17000000,59176.99000000,58460.00000000,58542.57000000,1251.02111000,1638287099999
2021-11-30 17:45:00,1638287100000,58542.58000000,58648.77000000,57102.05000000,57238.84000000,1869.02418000,1638287999999
2021-11-30 18:00:00,1638288000000,57233.80000000,57504.22000000,56764.99000000,56858.23000000,2432.08652000,1638288899999
2021-11-30 18:15:00,1638288900000,56858.23000000,57409.42000000,56506.72000000,57300.00000000,1540.56824000,1638289799999
2021-11-30 18:30:00,1638289800000,57300.01000000,57749.99000000,56970.84000000,57035.12000000,887.35825000,1638290699999
2021-11-30 18:45:00,1638290700000,57035.12000000,57155.22000000,56510.00000000,56777.38000000,991.45876000,1638291599999
2021-11-30 19:00:00,1638291600000,56777.38000000,56895.69000000,56500.00000000,56768.85000000,655.73798000,1638292499999
2021-11-30 19:15:00,1638292500000,56768.84000000,57178.32000000,56768.84000000,57053.60000000,406.75713000,1638293399999
2021-11-30 19:30:00,1638293400000,57053.60000000,57252.52000000,57012.60000000,57190.71000000,357.07952000,1638294299999
2021-11-30 19:45:00,1638294300000,57190.70000000,57598.22000000,57152.52000000,57370.94000000,472.44653000,1638295199999
2021-11-30 20:00:00,1638295200000,57370.95000000,57547.28000000,57197.06000000,57314.90000000,440.11688000,1638296099999
2021-11-30 20:15:00,1638296100000,57314.90000000,57550.00000000,57310.99000000,57504.82000000,258.49021000,1638296999999
2021-11-30 20:30:00,1638297000000,57504.81000000,57860.75000000,57469.07000000,57811.57000000,423.89200000,1638297899999
2021-11-30 20:45:00,1638297900000,57811.56000000,58380.41000000,57696.02000000,58319.92000000,640.91830000,1638298799999
2021-11-30 21:00:00,1638298800000,58319.92000000,58334.00000000,57742.63000000,57882.06000000,528.75246000,1638299699999
2021-11-30 21:15:00,1638299700000,57882.06000000,58000.00000000,57642.57000000,57774.87000000,272.11933000,1638300599999
2021-11-30 21:30:00,1638300600000,57774.88000000,57936.51000000,57474.90000000,57559.18000000,375.86754000,1638301499999
2021-11-30 21:45:00,1638301500000,57559.18000000,57688.61000000,57381.62000000,57629.99000000,277.76045000,1638302399999
2021-11-30 22:00:00,1638302400000,57629.99000000,57754.63000000,57193.17000000,57328.65000000,334.76946000,1638303299999
2021-11-30 22:15:00,1638303300000,57328.66000000,57500.00000000,57250.36000000,57402.00000000,221.57020000,1638304199999
2021-11-30 22:30:00,1638304200000,57402.01000000,57657.47000000,57290.00000000,57598.18000000,236.33693000,1638305099999
2021-11-30 22:45:00,1638305100000,57598.18000000,57735.00000000,57226.08000000,57400.41000000,311.43670000,1638305999999
2021-11-30 23:00:00,1638306000000,57400.41000000,57685.92000000,57392.55000000,57615.81000000,258.57447000,1638306899999
2021-11-30 23:15:00,1638306900000,57615.81000000,57786.08000000,57286.30000000,57287.58000000,305.91299000,1638307799999
2021-11-30 23:30:00,1638307800000,57287.58000000,57366.59000000,56850.00000000,56891.39000000,574.98543000,1638308699999
2021-11-30 23:45:00,1638308700000,56891.39000000,57250.00000000,56890.96000000,57097.79000000,313.30282000,1638309599999
2021-12-01 00:00:00,1638309600000,57097.80000000,57286.77000000,57000.78000000,57271.10000000,204.08546000,1638310499999
2021-12-01 00:15:00,1638310500000,57274.49000000,57534.54000000,57181.63000000,57447.97000000,215.48383000,1638311399999
2021-12-01 00:30:00,1638311400000,57447.97000000,57450.96000000,57242.64000000,57367.82000000,120.15126000,1638312299999
2021-12-01 00:45:00,1638312300000,57367.82000000,57386.64000000,57167.92000000,57267.91000000,183.60130000,1638313199999
2021-12-01 01:00:00,1638313200000,57267.90000000,57424.23000000,57003.67000000,57085.48000000,281.67624000,1638314099999
2021-12-01 01:15:00,1638314100000,57085.48000000,57360.49000000,57084.92000000,57247.46000000,182.01237000,1638314999999
2021-12-01 01:30:00,1638315000000,57247.46000000,57276.69000000,57005.10000000,57121.35000000,182.11661000,1638315899999
2021-12-01 01:45:00,1638315900000,57121.35000000,57155.66000000,56762.39000000,56950.56000000,458.53813000,1638316799999
2021-12-01 02:00:00,1638316800000,56950.56000000,57530.96000000,56630.00000000,57198.47000000,691.98605000,1638317699999
2021-12-01 02:15:00,1638317700000,57189.66000000,57520.00000000,57189.66000000,57507.44000000,396.40775000,1638318599999
2021-12-01 02:30:00,1638318600000,57507.44000000,57665.73000000,57211.56000000,57343.31000000,354.11519000,1638319499999
2021-12-01 02:45:00,1638319500000,57343.31000000,57686.12000000,57314.96000000,57577.07000000,251.22170000,1638320399999
2021-12-01 03:00:00,1638320400000,57577.07000000,57577.08000000,57269.00000000,57329.21000000,292.65790000,1638321299999
2021-12-01 03:15:00,1638321300000,57326.26000000,57329.21000000,57000.00000000,57084.40000000,410.56107000,1638322199999
2021-12-01 03:30:00,1638322200000,57084.39000000,57240.46000000,56920.00000000,57086.90000000,345.71215000,1638323099999
2021-12-01 03:45:00,1638323100000,57086.91000000,57190.41000000,56980.26000000,56994.58000000,372.16201000,1638323999999
2021-12-01 04:00:00,1638324000000,56990.52000000,57088.07000000,56826.00000000,56861.15000000,269.06433000,1638324899999
2021-12-01 04:15:00,1638324900000,56861.15000000,56943.53000000,56800.00000000,56898.01000000,340.96878000,1638325799999
2021-12-01 04:30:00,1638325800000,56898.01000000,57174.52000000,56889.54000000,57151.70000000,442.43919000,1638326699999
2021-12-01 04:45:00,1638326700000,57149.31000000,57362.68000000,57103.00000000,57261.52000000,321.52911000,1638327599999
2021-12-01 05:00:00,1638327600000,57261.51000000,57344.99000000,57156.91000000,57184.35000000,351.85810000,1638328499999
2021-12-01 05:15:00,1638328500000,57184.36000000,57243.70000000,57069.73000000,57102.14000000,335.63538000,1638329399999
2021-12-01 05:30:00,1638329400000,57102.14000000,57390.00000000,57001.00000000,57231.83000000,474.60895000,1638330299999
2021-12-01 05:45:00,1638330300000,57231.84000000,57387.00000000,57073.59000000,57362.01000000,288.87484000,1638331199999
2021-12-01 06:00:00,1638331200000,57362.04000000,57415.16000000,57222.00000000,57276.09000000,330.97396000,1638332099999
2021-12-01 06:15:00,1638332100000,57276.09000000,57295.26000000,57120.00000000,57148.34000000,201.96505000,1638332999999
2021-12-01 06:30:00,1638333000000,57148.34000000,57230.22000000,57110.19000000,57133.91000000,272.86937000,1638333899999
2021-12-01 06:45:00,1638333900000,57133.91000000,57140.04000000,56977.59000000,57054.36000000,390.63424000,1638334799999
2021-12-01 07:00:00,1638334800000,57054.35000000,57130.76000000,56950.00000000,56952.01000000,269.26169000,1638335699999
2021-12-01 07:15:00,1638335700000,56952.00000000,57006.50000000,56800.00000000,56864.99000000,351.79565000,1638336599999
2021-12-01 07:30:00,1638336600000,56864.99000000,56921.73000000,56786.12000000,56910.68000000,251.43778000,1638337499999
2021-12-01 07:45:00,1638337500000,56910.67000000,56932.57000000,56725.00000000,56782.01000000,220.03453000,1638338399999
2021-12-01 08:00:00,1638338400000,56782.00000000,57025.99000000,56666.66000000,57006.79000000,323.39920000,1638339299999
2021-12-01 08:15:00,1638339300000,57006.80000000,57098.93000000,56900.01000000,56912.38000000,268.82993000,1638340199999
2021-12-01 08:30:00,1638340200000,56912.38000000,56989.99000000,56813.29000000,56893.47000000,170.32026000,1638341099999
2021-12-01 08:45:00,1638341100000,56893.48000000,57074.86000000,56873.88000000,56933.02000000,221.87857000,1638341999999
